experiment_name,fn,fnr,fp,fpr,has_ocr,image_label,input_mode,mm_label,model,negative_support,positive_support,seed,source,split,support,text_label
platform/dt4mid-threads-source,18,0.45,0,,True,0,caption,1,dt4mid-phobert,0,40,42,threads,source_test,40,0
platform/dt4mid-threads-source,22,0.6666666666666666,0,,True,0,caption,1,dt4mid-phobert,0,33,42,threads,source_test,33,1
platform/dt4mid-threads-source,0,,2,0.6666666666666666,True,1,caption,0,dt4mid-phobert,3,0,42,threads,source_test,3,0
platform/dt4mid-threads-source,18,0.9,0,,False,0,caption,1,dt4mid-phobert,0,20,42,threads,source_test,20,0
platform/dt4mid-threads-source,2,0.18181818181818182,0,,True,1,caption,1,dt4mid-phobert,0,11,42,threads,source_test,11,0
platform/dt4mid-threads-source,0,,3,0.2,True,0,caption,0,dt4mid-phobert,15,0,42,threads,source_test,15,1
platform/dt4mid-threads-source,3,0.42857142857142855,0,,True,1,caption,1,dt4mid-phobert,0,7,42,threads,source_test,7,1
platform/dt4mid-threads-source,0,,0,0.0,False,0,caption,0,dt4mid-phobert,4,0,42,threads,source_test,4,1
platform/dt4mid-threads-source,0,,37,0.5441176470588235,True,0,caption,0,dt4mid-phobert,68,0,42,facebook,target_test,68,0
platform/dt4mid-threads-source,12,0.23076923076923078,0,,True,1,caption,1,dt4mid-phobert,0,52,42,facebook,target_test,52,0
platform/dt4mid-threads-source,0,,9,0.5625,False,0,caption,0,dt4mid-phobert,16,0,42,facebook,target_test,16,0
platform/dt4mid-threads-source,1,0.3333333333333333,0,,True,1,caption,1,dt4mid-phobert,0,3,42,facebook,target_test,3,1
platform/dt4mid-threads-source,20,0.39215686274509803,0,,True,0,caption,1,dt4mid-phobert,0,51,42,facebook,target_test,51,0
platform/dt4mid-threads-source,27,0.5510204081632653,0,,False,0,caption,1,dt4mid-phobert,0,49,42,facebook,target_test,49,0
platform/dt4mid-threads-source,11,0.6470588235294118,0,,False,0,caption,1,dt4mid-phobert,0,17,42,facebook,target_test,17,1
platform/dt4mid-threads-source,6,0.3333333333333333,0,,True,0,caption,1,dt4mid-phobert,0,18,42,facebook,target_test,18,1
platform/dt4mid-threads-source,0,,4,0.5714285714285714,True,1,caption,0,dt4mid-phobert,7,0,42,facebook,target_test,7,0
platform/dt4mid-threads-source,0,,4,0.6666666666666666,True,0,caption,0,dt4mid-phobert,6,0,42,facebook,target_test,6,1
platform/dt4mid-threads-source,2,0.6666666666666666,0,,False,1,caption,1,dt4mid-phobert,0,3,42,facebook,target_test,3,1
platform/dt4mid-threads-source,0,,0,0.0,False,0,caption,0,dt4mid-phobert,1,0,42,facebook,target_test,1,1
platform/phobert-facebook-source,0,,35,0.5147058823529411,True,0,caption,0,phobert-base,68,0,123,facebook,source_test,68,0
platform/phobert-facebook-source,11,0.21153846153846154,0,,True,1,caption,1,phobert-base,0,52,123,facebook,source_test,52,0
platform/phobert-facebook-source,0,,14,0.875,False,0,caption,0,phobert-base,16,0,123,facebook,source_test,16,0
platform/phobert-facebook-source,1,0.3333333333333333,0,,True,1,caption,1,phobert-base,0,3,123,facebook,source_test,3,1
platform/phobert-facebook-source,15,0.29411764705882354,0,,True,0,caption,1,phobert-base,0,51,123,facebook,source_test,51,0
platform/phobert-facebook-source,2,0.04081632653061224,0,,False,0,caption,1,phobert-base,0,49,123,facebook,source_test,49,0
platform/phobert-facebook-source,2,0.11764705882352941,0,,False,0,caption,1,phobert-base,0,17,123,facebook,source_test,17,1
platform/phobert-facebook-source,8,0.4444444444444444,0,,True,0,caption,1,phobert-base,0,18,123,facebook,source_test,18,1
platform/phobert-facebook-source,0,,4,0.5714285714285714,True,1,caption,0,phobert-base,7,0,123,facebook,source_test,7,0
platform/phobert-facebook-source,0,,4,0.6666666666666666,True,0,caption,0,phobert-base,6,0,123,facebook,source_test,6,1
platform/phobert-facebook-source,0,0.0,0,,False,1,caption,1,phobert-base,0,3,123,facebook,source_test,3,1
platform/phobert-facebook-source,0,,1,1.0,False,0,caption,0,phobert-base,1,0,123,facebook,source_test,1,1
platform/phobert-facebook-source,5,0.2777777777777778,0,,False,0,caption,1,phobert-base,0,18,123,threads,target_test,18,1
platform/phobert-facebook-source,0,,117,0.6802325581395349,True,0,caption,0,phobert-base,172,0,123,threads,target_test,172,0
platform/phobert-facebook-source,0,,82,0.6721311475409836,False,0,caption,0,phobert-base,122,0,123,threads,target_test,122,0
platform/phobert-facebook-source,14,0.35,0,,True,0,caption,1,phobert-base,0,40,123,threads,target_test,40,0
platform/phobert-facebook-source,13,0.3939393939393939,0,,True,0,caption,1,phobert-base,0,33,123,threads,target_test,33,1
platform/phobert-facebook-source,0,,1,0.3333333333333333,True,1,caption,0,phobert-base,3,0,123,threads,target_test,3,0
platform/phobert-facebook-source,6,0.3,0,,False,0,caption,1,phobert-base,0,20,123,threads,target_test,20,0
platform/phobert-facebook-source,1,0.09090909090909091,0,,True,1,caption,1,phobert-base,0,11,123,threads,target_test,11,0
platform/phobert-facebook-source,0,,6,0.4,True,0,caption,0,phobert-base,15,0,123,threads,target_test,15,1
platform/phobert-facebook-source,3,0.42857142857142855,0,,True,1,caption,1,phobert-base,0,7,123,threads,target_test,7,1
platform/phobert-facebook-source,0,,3,0.75,False,0,caption,0,phobert-base,4,0,123,threads,target_test,4,1
platform/phobert-facebook-source,0,,31,0.45588235294117646,True,0,caption,0,phobert-base,68,0,2026,facebook,source_test,68,0
platform/phobert-facebook-source,14,0.2692307692307692,0,,True,1,caption,1,phobert-base,0,52,2026,facebook,source_test,52,0
platform/phobert-facebook-source,0,,13,0.8125,False,0,caption,0,phobert-base,16,0,2026,facebook,source_test,16,0
platform/phobert-facebook-source,1,0.3333333333333333,0,,True,1,caption,1,phobert-base,0,3,2026,facebook,source_test,3,1
platform/phobert-facebook-source,13,0.2549019607843137,0,,True,0,caption,1,phobert-base,0,51,2026,facebook,source_test,51,0
platform/phobert-facebook-source,4,0.08163265306122448,0,,False,0,caption,1,phobert-base,0,49,2026,facebook,source_test,49,0
platform/phobert-facebook-source,7,0.4117647058823529,0,,False,0,caption,1,phobert-base,0,17,2026,facebook,source_test,17,1
platform/phobert-facebook-source,10,0.5555555555555556,0,,True,0,caption,1,phobert-base,0,18,2026,facebook,source_test,18,1
platform/phobert-facebook-source,0,,4,0.5714285714285714,True,1,caption,0,phobert-base,7,0,2026,facebook,source_test,7,0
platform/phobert-facebook-source,0,,2,0.3333333333333333,True,0,caption,0,phobert-base,6,0,2026,facebook,source_test,6,1
platform/phobert-facebook-source,0,0.0,0,,False,1,caption,1,phobert-base,0,3,2026,facebook,source_test,3,1
platform/phobert-facebook-source,0,,1,1.0,False,0,caption,0,phobert-base,1,0,2026,facebook,source_test,1,1
platform/phobert-facebook-source,5,0.2777777777777778,0,,False,0,caption,1,phobert-base,0,18,2026,threads,target_test,18,1
platform/phobert-facebook-source,0,,78,0.45348837209302323,True,0,caption,0,phobert-base,172,0,2026,threads,target_test,172,0
platform/phobert-facebook-source,0,,63,0.5163934426229508,False,0,caption,0,phobert-base,122,0,2026,threads,target_test,122,0
platform/phobert-facebook-source,13,0.325,0,,True,0,caption,1,phobert-base,0,40,2026,threads,target_test,40,0
platform/phobert-facebook-source,19,0.5757575757575758,0,,True,0,caption,1,phobert-base,0,33,2026,threads,target_test,33,1
platform/phobert-facebook-source,0,,0,0.0,True,1,caption,0,phobert-base,3,0,2026,threads,target_test,3,0
platform/phobert-facebook-source,12,0.6,0,,False,0,caption,1,phobert-base,0,20,2026,threads,target_test,20,0
platform/phobert-facebook-source,4,0.36363636363636365,0,,True,1,caption,1,phobert-base,0,11,2026,threads,target_test,11,0
platform/phobert-facebook-source,0,,4,0.26666666666666666,True,0,caption,0,phobert-base,15,0,2026,threads,target_test,15,1
platform/phobert-facebook-source,2,0.2857142857142857,0,,True,1,caption,1,phobert-base,0,7,2026,threads,target_test,7,1
platform/phobert-facebook-source,0,,3,0.75,False,0,caption,0,phobert-base,4,0,2026,threads,target_test,4,1
platform/phobert-facebook-source,0,,35,0.5147058823529411,True,0,caption,0,phobert-base,68,0,42,facebook,source_test,68,0
platform/phobert-facebook-source,11,0.21153846153846154,0,,True,1,caption,1,phobert-base,0,52,42,facebook,source_test,52,0
platform/phobert-facebook-source,0,,14,0.875,False,0,caption,0,phobert-base,16,0,42,facebook,source_test,16,0
platform/phobert-facebook-source,2,0.6666666666666666,0,,True,1,caption,1,phobert-base,0,3,42,facebook,source_test,3,1
platform/phobert-facebook-source,11,0.21568627450980393,0,,True,0,caption,1,phobert-base,0,51,42,facebook,source_test,51,0
platform/phobert-facebook-source,1,0.02040816326530612,0,,False,0,caption,1,phobert-base,0,49,42,facebook,source_test,49,0
platform/phobert-facebook-source,3,0.17647058823529413,0,,False,0,caption,1,phobert-base,0,17,42,facebook,source_test,17,1
platform/phobert-facebook-source,10,0.5555555555555556,0,,True,0,caption,1,phobert-base,0,18,42,facebook,source_test,18,1
platform/phobert-facebook-source,0,,4,0.5714285714285714,True,1,caption,0,phobert-base,7,0,42,facebook,source_test,7,0
platform/phobert-facebook-source,0,,4,0.6666666666666666,True,0,caption,0,phobert-base,6,0,42,facebook,source_test,6,1
platform/phobert-facebook-source,0,0.0,0,,False,1,caption,1,phobert-base,0,3,42,facebook,source_test,3,1
platform/phobert-facebook-source,0,,1,1.0,False,0,caption,0,phobert-base,1,0,42,facebook,source_test,1,1
platform/phobert-facebook-source,5,0.2777777777777778,0,,False,0,caption,1,phobert-base,0,18,42,threads,target_test,18,1
platform/phobert-facebook-source,0,,107,0.622093023255814,True,0,caption,0,phobert-base,172,0,42,threads,target_test,172,0
platform/phobert-facebook-source,0,,77,0.6311475409836066,False,0,caption,0,phobert-base,122,0,42,threads,target_test,122,0
platform/phobert-facebook-source,7,0.175,0,,True,0,caption,1,phobert-base,0,40,42,threads,target_test,40,0
platform/phobert-facebook-source,17,0.5151515151515151,0,,True,0,caption,1,phobert-base,0,33,42,threads,target_test,33,1
platform/phobert-facebook-source,0,,2,0.6666666666666666,True,1,caption,0,phobert-base,3,0,42,threads,target_test,3,0
platform/phobert-facebook-source,6,0.3,0,,False,0,caption,1,phobert-base,0,20,42,threads,target_test,20,0
platform/phobert-facebook-source,1,0.09090909090909091,0,,True,1,caption,1,phobert-base,0,11,42,threads,target_test,11,0
platform/phobert-facebook-source,0,,5,0.3333333333333333,True,0,caption,0,phobert-base,15,0,42,threads,target_test,15,1
platform/phobert-facebook-source,3,0.42857142857142855,0,,True,1,caption,1,phobert-base,0,7,42,threads,target_test,7,1
platform/phobert-facebook-source,0,,2,0.5,False,0,caption,0,phobert-base,4,0,42,threads,target_test,4,1
platform/phobert-threads-source,8,0.4444444444444444,0,,False,0,caption,1,phobert-base,0,18,123,threads,source_test,18,1
platform/phobert-threads-source,0,,33,0.19186046511627908,True,0,caption,0,phobert-base,172,0,123,threads,source_test,172,0
platform/phobert-threads-source,0,,18,0.14754098360655737,False,0,caption,0,phobert-base,122,0,123,threads,source_test,122,0
platform/phobert-threads-source,26,0.65,0,,True,0,caption,1,phobert-base,0,40,123,threads,source_test,40,0
platform/phobert-threads-source,16,0.48484848484848486,0,,True,0,caption,1,phobert-base,0,33,123,threads,source_test,33,1
platform/phobert-threads-source,0,,0,0.0,True,1,caption,0,phobert-base,3,0,123,threads,source_test,3,0
platform/phobert-threads-source,17,0.85,0,,False,0,caption,1,phobert-base,0,20,123,threads,source_test,20,0
platform/phobert-threads-source,7,0.6363636363636364,0,,True,1,caption,1,phobert-base,0,11,123,threads,source_test,11,0
platform/phobert-threads-source,0,,6,0.4,True,0,caption,0,phobert-base,15,0,123,threads,source_test,15,1
platform/phobert-threads-source,4,0.5714285714285714,0,,True,1,caption,1,phobert-base,0,7,123,threads,source_test,7,1
platform/phobert-threads-source,0,,2,0.5,False,0,caption,0,phobert-base,4,0,123,threads,source_test,4,1
platform/phobert-threads-source,0,,26,0.38235294117647056,True,0,caption,0,phobert-base,68,0,123,facebook,target_test,68,0
platform/phobert-threads-source,25,0.4807692307692308,0,,True,1,caption,1,phobert-base,0,52,123,facebook,target_test,52,0
platform/phobert-threads-source,0,,4,0.25,False,0,caption,0,phobert-base,16,0,123,facebook,target_test,16,0
platform/phobert-threads-source,3,1.0,0,,True,1,caption,1,phobert-base,0,3,123,facebook,target_test,3,1
platform/phobert-threads-source,30,0.5882352941176471,0,,True,0,caption,1,phobert-base,0,51,123,facebook,target_test,51,0
platform/phobert-threads-source,23,0.46938775510204084,0,,False,0,caption,1,phobert-base,0,49,123,facebook,target_test,49,0
platform/phobert-threads-source,9,0.5294117647058824,0,,False,0,caption,1,phobert-base,0,17,123,facebook,target_test,17,1
platform/phobert-threads-source,7,0.3888888888888889,0,,True,0,caption,1,phobert-base,0,18,123,facebook,target_test,18,1
platform/phobert-threads-source,0,,1,0.14285714285714285,True,1,caption,0,phobert-base,7,0,123,facebook,target_test,7,0
platform/phobert-threads-source,0,,0,0.0,True,0,caption,0,phobert-base,6,0,123,facebook,target_test,6,1
platform/phobert-threads-source,3,1.0,0,,False,1,caption,1,phobert-base,0,3,123,facebook,target_test,3,1
platform/phobert-threads-source,0,,1,1.0,False,0,caption,0,phobert-base,1,0,123,facebook,target_test,1,1
platform/phobert-threads-source,5,0.2777777777777778,0,,False,0,caption,1,phobert-base,0,18,2026,threads,source_test,18,1
platform/phobert-threads-source,0,,50,0.29069767441860467,True,0,caption,0,phobert-base,172,0,2026,threads,source_test,172,0
platform/phobert-threads-source,0,,19,0.1557377049180328,False,0,caption,0,phobert-base,122,0,2026,threads,source_test,122,0
platform/phobert-threads-source,25,0.625,0,,True,0,caption,1,phobert-base,0,40,2026,threads,source_test,40,0
platform/phobert-threads-source,12,0.36363636363636365,0,,True,0,caption,1,phobert-base,0,33,2026,threads,source_test,33,1
platform/phobert-threads-source,0,,0,0.0,True,1,caption,0,phobert-base,3,0,2026,threads,source_test,3,0
platform/phobert-threads-source,12,0.6,0,,False,0,caption,1,phobert-base,0,20,2026,threads,source_test,20,0
platform/phobert-threads-source,6,0.5454545454545454,0,,True,1,caption,1,phobert-base,0,11,2026,threads,source_test,11,0
platform/phobert-threads-source,0,,7,0.4666666666666667,True,0,caption,0,phobert-base,15,0,2026,threads,source_test,15,1
platform/phobert-threads-source,3,0.42857142857142855,0,,True,1,caption,1,phobert-base,0,7,2026,threads,source_test,7,1
platform/phobert-threads-source,0,,2,0.5,False,0,caption,0,phobert-base,4,0,2026,threads,source_test,4,1
platform/phobert-threads-source,0,,27,0.39705882352941174,True,0,caption,0,phobert-base,68,0,2026,facebook,target_test,68,0
platform/phobert-threads-source,21,0.40384615384615385,0,,True,1,caption,1,phobert-base,0,52,2026,facebook,target_test,52,0
platform/phobert-threads-source,0,,7,0.4375,False,0,caption,0,phobert-base,16,0,2026,facebook,target_test,16,0
platform/phobert-threads-source,3,1.0,0,,True,1,caption,1,phobert-base,0,3,2026,facebook,target_test,3,1
platform/phobert-threads-source,26,0.5098039215686274,0,,True,0,caption,1,phobert-base,0,51,2026,facebook,target_test,51,0
platform/phobert-threads-source,20,0.40816326530612246,0,,False,0,caption,1,phobert-base,0,49,2026,facebook,target_test,49,0
platform/phobert-threads-source,10,0.5882352941176471,0,,False,0,caption,1,phobert-base,0,17,2026,facebook,target_test,17,1
platform/phobert-threads-source,6,0.3333333333333333,0,,True,0,caption,1,phobert-base,0,18,2026,facebook,target_test,18,1
platform/phobert-threads-source,0,,1,0.14285714285714285,True,1,caption,0,phobert-base,7,0,2026,facebook,target_test,7,0
platform/phobert-threads-source,0,,1,0.16666666666666666,True,0,caption,0,phobert-base,6,0,2026,facebook,target_test,6,1
platform/phobert-threads-source,2,0.6666666666666666,0,,False,1,caption,1,phobert-base,0,3,2026,facebook,target_test,3,1
platform/phobert-threads-source,0,,1,1.0,False,0,caption,0,phobert-base,1,0,2026,facebook,target_test,1,1
platform/phobert-threads-source,12,0.6666666666666666,0,,False,0,caption,1,phobert-base,0,18,42,threads,source_test,18,1
platform/phobert-threads-source,0,,20,0.11627906976744186,True,0,caption,0,phobert-base,172,0,42,threads,source_test,172,0
platform/phobert-threads-source,0,,9,0.07377049180327869,False,0,caption,0,phobert-base,122,0,42,threads,source_test,122,0
platform/phobert-threads-source,30,0.75,0,,True,0,caption,1,phobert-base,0,40,42,threads,source_test,40,0
platform/phobert-threads-source,22,0.6666666666666666,0,,True,0,caption,1,phobert-base,0,33,42,threads,source_test,33,1
platform/phobert-threads-source,0,,0,0.0,True,1,caption,0,phobert-base,3,0,42,threads,source_test,3,0
platform/phobert-threads-source,18,0.9,0,,False,0,caption,1,phobert-base,0,20,42,threads,source_test,20,0
platform/phobert-threads-source,6,0.5454545454545454,0,,True,1,caption,1,phobert-base,0,11,42,threads,source_test,11,0
platform/phobert-threads-source,0,,6,0.4,True,0,caption,0,phobert-base,15,0,42,threads,source_test,15,1
platform/phobert-threads-source,5,0.7142857142857143,0,,True,1,caption,1,phobert-base,0,7,42,threads,source_test,7,1
platform/phobert-threads-source,0,,1,0.25,False,0,caption,0,phobert-base,4,0,42,threads,source_test,4,1
platform/phobert-threads-source,0,,24,0.35294117647058826,True,0,caption,0,phobert-base,68,0,42,facebook,target_test,68,0
platform/phobert-threads-source,35,0.6730769230769231,0,,True,1,caption,1,phobert-base,0,52,42,facebook,target_test,52,0
platform/phobert-threads-source,0,,5,0.3125,False,0,caption,0,phobert-base,16,0,42,facebook,target_test,16,0
platform/phobert-threads-source,3,1.0,0,,True,1,caption,1,phobert-base,0,3,42,facebook,target_test,3,1
platform/phobert-threads-source,29,0.5686274509803921,0,,True,0,caption,1,phobert-base,0,51,42,facebook,target_test,51,0
platform/phobert-threads-source,28,0.5714285714285714,0,,False,0,caption,1,phobert-base,0,49,42,facebook,target_test,49,0
platform/phobert-threads-source,12,0.7058823529411765,0,,False,0,caption,1,phobert-base,0,17,42,facebook,target_test,17,1
platform/phobert-threads-source,12,0.6666666666666666,0,,True,0,caption,1,phobert-base,0,18,42,facebook,target_test,18,1
platform/phobert-threads-source,0,,2,0.2857142857142857,True,1,caption,0,phobert-base,7,0,42,facebook,target_test,7,0
platform/phobert-threads-source,0,,1,0.16666666666666666,True,0,caption,0,phobert-base,6,0,42,facebook,target_test,6,1
platform/phobert-threads-source,3,1.0,0,,False,1,caption,1,phobert-base,0,3,42,facebook,target_test,3,1
platform/phobert-threads-source,0,,0,0.0,False,0,caption,0,phobert-base,1,0,42,facebook,target_test,1,1
